Date,Supplying_IU,Receiving_GU,Mode,Units_Dispatched,Unit_Type,Quantity_MT,Total_Cost_INR
2021-10-01,IU_West_2,GU_West_3,road,18180,Trucks (30 MT),545400.0,117625483.03
2021-10-01,IU_West_3,GU_West_1,road,20455,Trucks (30 MT),613650.0,46838092.77
2021-11-01,IU_Central_1,GU_Central_2,road,4177,Trucks (30 MT),125310.0,32196495.01
2021-11-01,IU_Central_2,GU_Central_1,road,8980,Trucks (30 MT),269400.0,31375735.14
2021-11-01,IU_Central_2,GU_Central_2,road,14935,Trucks (30 MT),448050.0,78074206.0
2021-11-01,IU_Central_3,GU_Central_1,road,8012,Trucks (30 MT),240360.0,35686478.11
2021-11-01,IU_Central_3,GU_Central_3,road,22451,Trucks (30 MT),673530.0,52694421.37
2021-11-01,IU_East_1,GU_East_3,road,4188,Trucks (30 MT),125640.0,37196080.97
2021-11-01,IU_East_2,GU_East_1,road,14628,Trucks (30 MT),438840.0,48378557.49
2021-11-01,IU_East_2,GU_East_3,road,14986,Trucks (30 MT),449580.0,83536887.97
2021-11-01,IU_East_3,GU_East_2,road,21554,Trucks (30 MT),646620.0,64960984.77
2021-11-01,IU_North_1,GU_North_2,road,5610,Trucks (30 MT),168300.0,26035048.29
2021-11-01,IU_North_1,GU_North_3,road,30029,Trucks (30 MT),900870.0,68878804.26
2021-11-01,IU_North_2,GU_North_2,road,18196,Trucks (30 MT),545880.0,132490534.8
2021-11-01,IU_North_3,GU_North_1,road,30314,Trucks (30 MT),909420.0,56596238.0
2021-11-01,IU_South_1,GU_South_2,road,26417,Trucks (30 MT),792510.0,40161010.33
2021-11-01,IU_South_2,GU_South_1,road,11658,Trucks (30 MT),349740.0,18967066.37
2021-11-01,IU_South_2,GU_South_3,road,25273,Trucks (30 MT),758190.0,44488422.94
2021-11-01,IU_South_3,GU_South_1,road,17640,Trucks (30 MT),529200.0,113386644.0
2021-11-01,IU_West_1,GU_West_2,road,22239,Trucks (30 MT),667170.0,66432340.8
2021-11-01,IU_West_2,GU_West_3,road,23440,Trucks (30 MT),703200.0,151918323.43
2021-11-01,IU_West_3,GU_West_1,road,20878,Trucks (30 MT),626340.0,47888763.37
2021-12-01,IU_Central_1,GU_Central_2,road,11947,Trucks (30 MT),358410.0,92314878.61
2021-12-01,IU_Central_2,GU_Central_1,road,20551,Trucks (30 MT),616530.0,71981227.99
2021-12-01,IU_Central_2,GU_Central_2,road,11607,Trucks (30 MT),348210.0,60826251.36
2021-12-01,IU_Central_3,GU_Central_1,road,3742,Trucks (30 MT),112260.0,16708414.89
2021-12-01,IU_Central_3,GU_Central_3,road,25533,Trucks (30 MT),765990.0,60075793.23
2021-12-01,IU_East_1,GU_East_3,road,6537,Trucks (30 MT),196110.0,58201974.05
2021-12-01,IU_East_2,GU_East_1,road,20753,Trucks (30 MT),622590.0,68804614.79
2021-12-01,IU_East_2,GU_East_3,road,14768,Trucks (30 MT),443040.0,82524512.27
2021-12-01,IU_East_3,GU_East_2,road,22994,Trucks (30 MT),689820.0,69471706.5
2021-12-01,IU_North_1,GU_North_2,road,13448,Trucks (30 MT),403440.0,62563630.9
2021-12-01,IU_North_1,GU_North_3,road,30127,Trucks (30 MT),903810.0,69273851.65
2021-12-01,IU_North_2,GU_North_2,road,16399,Trucks (30 MT),491970.0,119700236.76
2021-12-01,IU_North_3,GU_North_1,road,31783,Trucks (30 MT),953490.0,59485062.8
2021-12-01,IU_South_1,GU_South_2,road,31140,Trucks (30 MT),934200.0,47457893.83
2021-12-01,IU_South_2,GU_South_1,road,13012,Trucks (30 MT),390360.0,21222125.87
2021-12-01,IU_South_2,GU_South_3,road,31311,Trucks (30 MT),939330.0,55253000.88
2021-12-01,IU_South_3,GU_South_1,road,19295,Trucks (30 MT),578850.0,124330254.31
2021-12-01,IU_West_1,GU_West_2,road,24252,Trucks (30 MT),727560.0,72624069.12
2021-12-01,IU_West_2,GU_West_3,road,23648,Trucks (30 MT),709440.0,153644028.89
2021-12-01,IU_West_3,GU_West_1,road,25168,Trucks (30 MT),755040.0,57871155.38
2022-01-01,IU_Central_1,GU_Central_2,road,5920,Trucks (30 MT),177600.0,45181896.69
2022-01-01,IU_Central_2,GU_Central_1,road,16519,Trucks (30 MT),495570.0,57147858.08
2022-01-01,IU_Central_2,GU_Central_2,road,21596,Trucks (30 MT),647880.0,111782623.68
2022-01-01,IU_Central_3,GU_Central_1,road,10260,Trucks (30 MT),307800.0,45248974.46
2022-01-01,IU_Central_3,GU_Central_3,road,25762,Trucks (30 MT),772860.0,59869710.31
2022-01-01,IU_East_1,GU_East_3,road,6389,Trucks (30 MT),191670.0,56185212.83
2022-01-01,IU_East_2,GU_East_1,road,25432,Trucks (30 MT),762960.0,83281225.78
2022-01-01,IU_East_2,GU_East_3,road,15096,Trucks (30 MT),452880.0,83320733.01
2022-01-01,IU_East_3,GU_East_2,road,28198,Trucks (30 MT),845940.0,84147585.38
2022-01-01,IU_North_1,GU_North_2,road,11163,Trucks (30 MT),334890.0,51295005.62
2022-01-01,IU_North_1,GU_North_3,road,33965,Trucks (30 MT),1018950.0,77139173.06
2022-01-01,IU_North_2,GU_North_2,road,24207,Trucks (30 MT),726210.0,174521334.78
2022-01-01,IU_North_3,GU_North_1,road,34011,Trucks (30 MT),1020330.0,62872734.6
2022-01-01,IU_South_1,GU_South_2,road,31232,Trucks (30 MT),936960.0,47013172.66
2022-01-01,IU_South_2,GU_South_1,road,9032,Trucks (30 MT),270960.0,14549855.25
2022-01-01,IU_South_2,GU_South_3,road,33836,Trucks (30 MT),1015080.0,58974987.91
2022-01-01,IU_South_3,GU_South_1,road,27547,Trucks (30 MT),826410.0,175321937.03
2022-01-01,IU_West_1,GU_West_2,road,23774,Trucks (30 MT),713220.0,70317786.24
2022-01-01,IU_West_2,GU_West_3,road,26835,Trucks (30 MT),805050.0,172207785.47
2022-01-01,IU_West_3,GU_West_1,road,24088,Trucks (30 MT),722640.0,54707151.5
2022-02-01,IU_Central_2,GU_Central_1,road,16343,Trucks (30 MT),490290.0,56227017.53
2022-02-01,IU_Central_2,GU_Central_2,road,25704,Trucks (30 MT),771120.0,132311854.08
2022-02-01,IU_Central_3,GU_Central_1,road,9011,Trucks (30 MT),270330.0,39521319.15
2022-02-01,IU_Central_3,GU_Central_3,road,25738,Trucks (30 MT),772140.0,59483900.71
2022-02-01,IU_East_1,GU_East_3,road,15055,Trucks (30 MT),451650.0,131663975.66
2022-02-01,IU_East_2,GU_East_1,road,28788,Trucks (30 MT),863640.0,93750836.3
2022-02-01,IU_East_2,GU_East_3,road,11911,Trucks (30 MT),357330.0,65378730.31
2022-02-01,IU_East_3,GU_East_2,road,28888,Trucks (30 MT),866640.0,85731000.14
2022-02-01,IU_North_1,GU_North_2,road,12102,Trucks (30 MT),363060.0,55302958.9
2022-02-01,IU_North_1,GU_North_3,road,37103,Trucks (30 MT),1113090.0,83801047.82
2022-02-01,IU_North_2,GU_North_2,road,22584,Trucks (30 MT),677520.0,161921859.84
2022-02-01,IU_North_3,GU_North_1,road,33342,Trucks (30 MT),1000260.0,61295932.8
2022-02-01,IU_South_1,GU_South_2,road,42253,Trucks (30 MT),1267590.0,63252016.66
2022-02-01,IU_South_2,GU_South_1,road,11344,Trucks (30 MT),340320.0,18173476.94
2022-02-01,IU_South_2,GU_South_3,road,34674,Trucks (30 MT),1040220.0,60102128.37
2022-02-01,IU_South_3,GU_South_1,road,31076,Trucks (30 MT),932280.0,196690836.21
2022-02-01,IU_West_1,GU_West_2,road,27740,Trucks (30 MT),832200.0,81595545.6
2022-02-01,IU_West_2,GU_West_3,road,30939,Trucks (30 MT),928170.0,197448808.53
2022-02-01,IU_West_3,GU_West_1,road,29248,Trucks (30 MT),877440.0,66059699.93
2022-03-01,IU_Central_2,GU_Central_1,road,16749,Trucks (30 MT),502470.0,58664473.15
2022-03-01,IU_Central_2,GU_Central_2,road,32600,Trucks (30 MT),978000.0,170839648.0
2022-03-01,IU_Central_3,GU_Central_1,road,10892,Trucks (30 MT),326760.0,48633900.32
2022-03-01,IU_Central_3,GU_Central_3,road,25303,Trucks (30 MT),759090.0,59534633.46
2022-03-01,IU_East_1,GU_East_3,road,13930,Trucks (30 MT),417900.0,124025317.2
2022-03-01,IU_East_2,GU_East_1,road,32914,Trucks (30 MT),987420.0,109123263.68
2022-03-01,IU_East_2,GU_East_3,road,15673,Trucks (30 MT),470190.0,87581709.16
2022-03-01,IU_East_3,GU_East_2,road,32343,Trucks (30 MT),970290.0,97717813.49
2022-03-01,IU_North_1,GU_North_2,road,24731,Trucks (30 MT),741930.0,115055112.72
2022-03-01,IU_North_1,GU_North_3,road,37055,Trucks (30 MT),1111650.0,85204055.26
2022-03-01,IU_North_2,GU_North_2,road,11195,Trucks (30 MT),335850.0,81714991.8
2022-03-01,IU_North_3,GU_North_1,road,41098,Trucks (30 MT),1232940.0,76919016.8
2022-03-01,IU_South_1,GU_South_2,road,39160,Trucks (30 MT),1174800.0,59680511.31
2022-03-01,IU_South_2,GU_South_1,road,18353,Trucks (30 MT),550590.0,29933113.75
2022-03-01,IU_South_2,GU_South_3,road,40335,Trucks (30 MT),1210050.0,71177215.37
2022-03-01,IU_South_3,GU_South_1,road,19677,Trucks (30 MT),590310.0,126791729.16
2022-03-01,IU_West_1,GU_West_2,road,29575,Trucks (30 MT),887250.0,88564112.0
2022-03-01,IU_West_2,GU_West_3,road,31618,Trucks (30 MT),948540.0,205426120.83
2022-03-01,IU_West_3,GU_West_1,road,34107,Trucks (30 MT),1023210.0,78425440.9
2022-04-01,IU_Central_2,GU_Central_1,road,11769,Trucks (30 MT),353070.0,41657787.78
2022-04-01,IU_Central_2,GU_Central_2,road,27970,Trucks (30 MT),839100.0,148126882.4
2022-04-01,IU_Central_3,GU_Central_1,road,11786,Trucks (30 MT),353580.0,53182439.24
2022-04-01,IU_Central_3,GU_Central_3,road,23092,Trucks (30 MT),692760.0,54907233.92
2022-04-01,IU_East_1,GU_East_3,road,18495,Trucks (30 MT),554850.0,166411721.7
2022-04-01,IU_East_2,GU_East_1,road,28516,Trucks (30 MT),855480.0,95542287.68
2022-04-01,IU_East_2,GU_East_3,road,6180,Trucks (30 MT),185400.0,34899572.4
2022-04-01,IU_East_3,GU_East_2,road,29969,Trucks (30 MT),899070.0,91503148.94
2022-04-01,IU_North_1,GU_North_2,road,14920,Trucks (30 MT),447600.0,70146081.6
2022-04-01,IU_North_1,GU_North_3,road,36706,Trucks (30 MT),1101180.0,85294466.32
2022-04-01,IU_North_2,GU_North_2,road,20559,Trucks (30 MT),616770.0,151652641.14
2022-04-01,IU_North_3,GU_North_1,road,34897,Trucks (30 MT),1046910.0,66004185.8
2022-04-01,IU_South_1,GU_South_2,road,36192,Trucks (30 MT),1085760.0,55740746.88
2022-04-01,IU_South_2,GU_South_1,road,106,Trucks (30 MT),3180.0,174711.32
2022-04-01,IU_South_2,GU_South_3,road,42269,Trucks (30 MT),1268070.0,75379153.08
2022-04-01,IU_South_3,GU_South_1,road,32170,Trucks (30 MT),965100.0,209485249.4
2022-04-01,IU_West_1,GU_West_2,road,26440,Trucks (30 MT),793200.0,80013785.6
2022-04-01,IU_West_2,GU_West_3,road,27417,Trucks (30 MT),822510.0,180016183.62
2022-04-01,IU_West_3,GU_West_1,road,28579,Trucks (30 MT),857370.0,66409593.88
2022-05-01,IU_Central_1,GU_Central_2,road,5775,Trucks (30 MT),173250.0,45119547.0
2022-05-01,IU_Central_2,GU_Central_1,road,12774,Trucks (30 MT),383220.0,45239011.51
2022-05-01,IU_Central_2,GU_Central_2,road,16354,Trucks (30 MT),490620.0,86655266.88
2022-05-01,IU_Central_3,GU_Central_1,road,6238,Trucks (30 MT),187140.0,28162859.01
2022-05-01,IU_Central_3,GU_Central_3,road,24210,Trucks (30 MT),726300.0,57596005.03
2022-05-01,IU_East_1,GU_East_1,road,890,Trucks (30 MT),26700.0,7891848.69
2022-05-01,IU_East_1,GU_East_3,road,24963,Trucks (30 MT),748890.0,224727339.14
2022-05-01,IU_East_2,GU_East_1,road,27967,Trucks (30 MT),839010.0,93752415.7
2022-05-01,IU_East_3,GU_East_2,road,24299,Trucks (30 MT),728970.0,74230390.27
2022-05-01,IU_North_1,GU_North_2,road,14134,Trucks (30 MT),424020.0,66485851.41
2022-05-01,IU_North_1,GU_North_3,road,31285,Trucks (30 MT),938550.0,72736016.06
2022-05-01,IU_North_2,GU_North_2,road,14001,Trucks (30 MT),420030.0,103332420.36
2022-05-01,IU_North_3,GU_North_1,road,29614,Trucks (30 MT),888420.0,56041533.6
2022-05-01,IU_South_1,GU_South_2,road,37547,Trucks (30 MT),1126410.0,57858210.57
2022-05-01,IU_South_2,GU_South_1,road,16556,Trucks (30 MT),496680.0,27302357.69
2022-05-01,IU_South_2,GU_South_3,road,31249,Trucks (30 MT),937470.0,55756430.02
2022-05-01,IU_South_3,GU_South_1,road,19642,Trucks (30 MT),589260.0,127972793.04
2022-05-01,IU_West_1,GU_West_2,road,25688,Trucks (30 MT),770640.0,77779153.92
2022-05-01,IU_West_2,GU_West_3,road,24895,Trucks (30 MT),746850.0,163543505.91
2022-05-01,IU_West_3,GU_West_1,road,26391,Trucks (30 MT),791730.0,61357717.75
2022-06-01,IU_Central_1,GU_Central_2,road,3694,Trucks (30 MT),110820.0,28870034.83
2022-06-01,IU_Central_2,GU_Central_1,road,11123,Trucks (30 MT),333690.0,39404498.7
2022-06-01,IU_Central_2,GU_Central_2,road,11025,Trucks (30 MT),330750.0,58436910.0
2022-06-01,IU_Central_3,GU_Central_1,road,4556,Trucks (30 MT),136680.0,20575611.94
2022-06-01,IU_Central_3,GU_Central_3,road,16236,Trucks (30 MT),487080.0,38637968.91
2022-06-01,IU_East_1,GU_East_3,road,15082,Trucks (30 MT),452460.0,135817503.69
2022-06-01,IU_East_2,GU_East_1,road,16061,Trucks (30 MT),481830.0,53857580.74
2022-06-01,IU_East_2,GU_East_3,road,4140,Trucks (30 MT),124200.0,23399102.57
2022-06-01,IU_East_3,GU_East_2,road,18801,Trucks (30 MT),564030.0,57452901.56
2022-06-01,IU_North_1,GU_North_2,road,13534,Trucks (30 MT),406020.0,63683656.97
2022-06-01,IU_North_1,GU_North_3,road,19941,Trucks (30 MT),598230.0,46376498.83
2022-06-01,IU_North_2,GU_North_2,road,9073,Trucks (30 MT),272190.0,66983237.1
2022-06-01,IU_North_3,GU_North_1,road,21266,Trucks (30 MT),637980.0,40256538.0
2022-06-01,IU_South_1,GU_South_2,road,22730,Trucks (30 MT),681900.0,35036996.14
2022-06-01,IU_South_2,GU_South_1,road,12945,Trucks (30 MT),388350.0,21354256.93
2022-06-01,IU_South_2,GU_South_3,road,23418,Trucks (30 MT),702540.0,41797115.49
2022-06-01,IU_South_3,GU_South_1,road,7433,Trucks (30 MT),222990.0,48443303.27
2022-06-01,IU_West_1,GU_West_2,road,16269,Trucks (30 MT),488070.0,49275547.2
2022-06-01,IU_West_2,GU_West_3,road,17070,Trucks (30 MT),512100.0,112174041.86
2022-06-01,IU_West_3,GU_West_1,road,17618,Trucks (30 MT),528540.0,40973930.91
2022-07-01,IU_Central_1,GU_Central_2,road,9938,Trucks (30 MT),298140.0,79138168.02
2022-07-01,IU_Central_2,GU_Central_1,road,10784,Trucks (30 MT),323520.0,38926049.65
2022-07-01,IU_Central_2,GU_Central_2,road,3726,Trucks (30 MT),111780.0,20122784.64
2022-07-01,IU_Central_3,GU_Central_1,road,815,Trucks (30 MT),24450.0,3750276.06
2022-07-01,IU_Central_3,GU_Central_3,road,14328,Trucks (30 MT),429840.0,34742206.9
2022-07-01,IU_East_1,GU_East_3,road,12036,Trucks (30 MT),361080.0,110437246.49
2022-07-01,IU_East_2,GU_East_1,road,13144,Trucks (30 MT),394320.0,44909517.9
2022-07-01,IU_East_2,GU_East_3,road,1047,Trucks (30 MT),31410.0,6029511.46
2022-07-01,IU_East_3,GU_East_2,road,13065,Trucks (30 MT),391950.0,40679631.94
2022-07-01,IU_North_1,GU_North_2,road,3827,Trucks (30 MT),114810.0,18348343.75
2022-07-01,IU_North_1,GU_North_3,road,16246,Trucks (30 MT),487380.0,38497635.61
2022-07-01,IU_North_2,GU_North_2,road,12671,Trucks (30 MT),380130.0,95315316.72
2022-07-01,IU_North_3,GU_North_1,road,16387,Trucks (30 MT),491610.0,31607245.6
2022-07-01,IU_South_1,GU_South_2,road,19328,Trucks (30 MT),579840.0,30356446.35
2022-07-01,IU_South_2,GU_South_3,road,18400,Trucks (30 MT),552000.0,33461924.57
2022-07-01,IU_South_3,GU_South_1,road,17206,Trucks (30 MT),516180.0,114257868.64
2022-07-01,IU_South_3,GU_South_2,road,665,Trucks (30 MT),19950.0,5460432.8
2022-07-01,IU_South_3,GU_South_3,road,197,Trucks (30 MT),5910.0,1579604.54
2022-07-01,IU_West_1,GU_West_2,road,12768,Trucks (30 MT),383040.0,39403069.44
2022-07-01,IU_West_1,GU_West_3,road,298,Trucks (30 MT),8940.0,2816433.76
2022-07-01,IU_West_2,GU_West_3,road,16916,Trucks (30 MT),507480.0,113264316.21
2022-07-01,IU_West_3,GU_South_3,road,1080,Trucks (30 MT),32400.0,11903451.43
2022-07-01,IU_West_3,GU_West_1,road,15769,Trucks (30 MT),473070.0,37367303.7
2022-07-01,IU_West_3,GU_West_3,road,663,Trucks (30 MT),19890.0,5133446.09
2022-08-01,IU_Central_1,GU_Central_2,road,8087,Trucks (30 MT),242610.0,62996020.18
2022-08-01,IU_Central_2,GU_Central_1,road,10902,Trucks (30 MT),327060.0,38495086.59
2022-08-01,IU_Central_2,GU_Central_2,road,3540,Trucks (30 MT),106200.0,18701961.6
2022-08-01,IU_Central_3,GU_Central_1,road,2772,Trucks (30 MT),83160.0,12477785.76
2022-08-01,IU_Central_3,GU_Central_3,road,13638,Trucks (30 MT),409140.0,32349024.27
2022-08-01,IU_East_1,GU_East_3,road,9169,Trucks (30 MT),275070.0,82298900.62
2022-08-01,IU_East_2,GU_East_1,road,13904,Trucks (30 MT),417120.0,46471776.18
2022-08-01,IU_East_2,GU_East_3,road,4373,Trucks (30 MT),131190.0,24635058.11
2022-08-01,IU_East_3,GU_East_2,road,11927,Trucks (30 MT),357810.0,36327665.53
2022-08-01,IU_North_1,GU_North_2,road,8973,Trucks (30 MT),269190.0,42083780.19
2022-08-01,IU_North_1,GU_North_3,road,16107,Trucks (30 MT),483210.0,37337130.48
2022-08-01,IU_North_2,GU_North_2,road,9109,Trucks (30 MT),273270.0,67028758.68
2022-08-01,IU_North_3,GU_North_1,road,19251,Trucks (30 MT),577530.0,36322786.8
2022-08-01,IU_South_1,GU_South_2,road,15472,Trucks (30 MT),464160.0,23771092.39
2022-08-01,IU_South_2,GU_South_1,road,5603,Trucks (30 MT),168090.0,9212516.63
2022-08-01,IU_South_2,GU_South_3,road,17666,Trucks (30 MT),529980.0,31427511.15
2022-08-01,IU_South_3,GU_South_1,road,10418,Trucks (30 MT),312540.0,67675149.41
2022-08-01,IU_West_1,GU_West_2,road,13600,Trucks (30 MT),408000.0,41056768.0
2022-08-01,IU_West_2,GU_West_3,road,13586,Trucks (30 MT),407580.0,88986824.95
2022-08-01,IU_West_3,GU_West_1,road,12055,Trucks (30 MT),361650.0,27944316.63
2022-09-01,IU_Central_1,GU_Central_2,road,4249,Trucks (30 MT),127470.0,33702266.76
2022-09-01,IU_Central_2,GU_Central_1,road,10498,Trucks (30 MT),314940.0,37744389.22
2022-09-01,IU_Central_2,GU_Central_2,road,11572,Trucks (30 MT),347160.0,62249953.92
2022-09-01,IU_Central_3,GU_Central_1,road,4741,Trucks (30 MT),142230.0,21730061.95
2022-09-01,IU_Central_3,GU_Central_3,road,15976,Trucks (30 MT),479280.0,38585600.37
2022-09-01,IU_East_1,GU_East_3,road,15257,Trucks (30 MT),457710.0,139440174.53
2022-09-01,IU_East_2,GU_East_1,road,17101,Trucks (30 MT),513030.0,58199295.84
2022-09-01,IU_East_2,GU_East_3,road,457,Trucks (30 MT),13710.0,2621422.51
2022-09-01,IU_East_3,GU_East_2,road,18488,Trucks (30 MT),554640.0,57338049.33
2022-09-01,IU_North_1,GU_North_2,road,8798,Trucks (30 MT),263940.0,42015326.61
2022-09-01,IU_North_1,GU_North_3,road,20807,Trucks (30 MT),624210.0,49111416.03
2022-09-01,IU_North_2,GU_North_2,road,11184,Trucks (30 MT),335520.0,83798133.12
2022-09-01,IU_North_3,GU_North_1,road,21242,Trucks (30 MT),637260.0,40810130.4
2022-09-01,IU_South_1,GU_South_2,road,18588,Trucks (30 MT),557640.0,29079173.42
2022-09-01,IU_South_2,GU_South_1,road,13046,Trucks (30 MT),391380.0,21841464.1
2022-09-01,IU_South_2,GU_South_3,road,18474,Trucks (30 MT),554220.0,33464120.3
2022-09-01,IU_South_3,GU_South_1,road,9326,Trucks (30 MT),279780.0,61686054.27
2022-09-01,IU_West_1,GU_West_2,road,16525,Trucks (30 MT),495750.0,50796528.0
2022-09-01,IU_West_2,GU_West_3,road,17950,Trucks (30 MT),538500.0,119714088.86
2022-09-01,IU_West_3,GU_West_1,road,17971,Trucks (30 MT),539130.0,42417516.1
2022-10-01,IU_Central_1,GU_Central_2,road,5920,Trucks (30 MT),177600.0,47689557.94
2022-10-01,IU_Central_2,GU_Central_1,road,12104,Trucks (30 MT),363120.0,44198136.41
2022-10-01,IU_Central_2,GU_Central_2,road,13218,Trucks (30 MT),396540.0,72214692.48
2022-10-01,IU_Central_3,GU_Central_1,road,6664,Trucks (30 MT),199920.0,31020958.08
2022-10-01,IU_Central_3,GU_Central_3,road,18937,Trucks (30 MT),568110.0,46451270.67
2022-10-01,IU_East_1,GU_East_3,road,11434,Trucks (30 MT),343020.0,106131956.09
2022-10-01,IU_East_2,GU_East_1,road,21254,Trucks (30 MT),637620.0,73462568.5
2022-10-01,IU_East_2,GU_East_3,road,5642,Trucks (30 MT),169260.0,32868744.48
2022-10-01,IU_East_3,GU_East_2,road,20537,Trucks (30 MT),616110.0,64687325.25
2022-10-01,IU_North_1,GU_North_2,road,8965,Trucks (30 MT),268950.0,43481377.03
2022-10-01,IU_North_1,GU_North_3,road,27707,Trucks (30 MT),831210.0,66418903.75
2022-10-01,IU_North_2,GU_North_2,road,17493,Trucks (30 MT),524790.0,133116132.24
2022-10-01,IU_North_3,GU_North_1,road,24254,Trucks (30 MT),727620.0,47324404.8
2022-10-01,IU_South_1,GU_South_2,road,29369,Trucks (30 MT),881070.0,46662474.14
2022-10-01,IU_South_2,GU_South_1,road,12697,Trucks (30 MT),380910.0,21589108.15
2022-10-01,IU_South_2,GU_South_3,road,28637,Trucks (30 MT),859110.0,52683570.72
2022-10-01,IU_South_3,GU_South_1,road,16900,Trucks (30 MT),507000.0,113529178.29
2022-10-01,IU_West_1,GU_West_2,road,20800,Trucks (30 MT),624000.0,64935936.0
2022-10-01,IU_West_2,GU_West_3,road,23001,Trucks (30 MT),690030.0,155796156.31
2022-10-01,IU_West_3,GU_West_1,road,20334,Trucks (30 MT),610020.0,48744432.41
2022-11-01,IU_Central_1,GU_Central_2,road,2135,Trucks (30 MT),64050.0,16929128.7
2022-11-01,IU_Central_2,GU_Central_1,road,11957,Trucks (30 MT),358710.0,42976635.15
2022-11-01,IU_Central_2,GU_Central_2,road,23834,Trucks (30 MT),715020.0,128171625.12
2022-11-01,IU_Central_3,GU_Central_1,road,12236,Trucks (30 MT),367080.0,56065386.96
2022-11-01,IU_Central_3,GU_Central_3,road,21927,Trucks (30 MT),657810.0,52942052.37
2022-11-01,IU_East_1,GU_East_3,road,16524,Trucks (30 MT),495720.0,150972659.07
2022-11-01,IU_East_2,GU_East_1,road,20956,Trucks (30 MT),628680.0,71296622.95
2022-11-01,IU_East_2,GU_East_3,road,5596,Trucks (30 MT),167880.0,32089494.55
2022-11-01,IU_East_3,GU_East_2,road,20442,Trucks (30 MT),613260.0,63378318.39
2022-11-01,IU_North_1,GU_North_2,road,15397,Trucks (30 MT),461910.0,73506245.81
2022-11-01,IU_North_1,GU_North_3,road,31515,Trucks (30 MT),945450.0,74362613.91
2022-11-01,IU_North_2,GU_North_2,road,14272,Trucks (30 MT),428160.0,106902132.48
2022-11-01,IU_North_3,GU_North_1,road,28974,Trucks (30 MT),869220.0,55647464.4
2022-11-01,IU_South_1,GU_South_2,road,30392,Trucks (30 MT),911760.0,47530569.81
2022-11-01,IU_South_2,GU_South_1,road,9745,Trucks (30 MT),292350.0,16309872.39
2022-11-01,IU_South_2,GU_South_3,road,34591,Trucks (30 MT),1037730.0,62639161.77
2022-11-01,IU_South_3,GU_South_1,road,20586,Trucks (30 MT),617580.0,136121866.51
2022-11-01,IU_West_1,GU_West_2,road,27278,Trucks (30 MT),818340.0,83824202.88
2022-11-01,IU_West_2,GU_West_3,road,22248,Trucks (30 MT),667440.0,148332437.69
2022-11-01,IU_West_3,GU_West_1,road,25236,Trucks (30 MT),757080.0,59546721.39
2022-12-01,IU_Central_1,GU_Central_2,road,15809,Trucks (30 MT),474270.0,126725486.02
2022-12-01,IU_Central_2,GU_Central_1,road,19861,Trucks (30 MT),595830.0,72166248.65
2022-12-01,IU_Central_2,GU_Central_2,road,13128,Trucks (30 MT),393840.0,71370109.44
2022-12-01,IU_Central_3,GU_Central_1,road,5019,Trucks (30 MT),150570.0,23248524.24
2022-12-01,IU_Central_3,GU_Central_3,road,24485,Trucks (30 MT),734550.0,59764666.97
2022-12-01,IU_East_1,GU_East_3,road,6473,Trucks (30 MT),194190.0,59787661.06
2022-12-01,IU_East_2,GU_East_1,road,24759,Trucks (30 MT),742770.0,85156246.08
2022-12-01,IU_East_2,GU_East_3,road,15794,Trucks (30 MT),473820.0,91558810.77
